time_s,biomass_gDW,glc__D_e,o2_e,nh4_e,pi_e,h_e,h2o_e,co2_e,ac_e,acald_e,akg_e,etoh_e,for_e,fru_e,fum_e,gln__L_e,glu__L_e,lac__D_e,mal__L_e,pyr_e,succ_e
92.0,2.02398113396126,10.57806967335988,0.063,18.55641330238289,64.21650328555535,1.8799061390975569,55500.0,0.062300080219554285,0.6236767904786097,0.0,0.0,0.0,0.7463507219245612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,2.0244647607285366,10.566878232983063,0.063,18.553447240234174,64.2145022488721,1.9201368597816924,55500.0,0.06363475309813159,0.6370235641426022,0.0,0.0,0.0,0.7623229893116319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,2.0249473560937923,10.555684174206432,0.063,18.550480479233343,64.21250074071229,1.9603769475788715,55500.0,0.06496979738328788,0.6503734265748434,0.0,0.0,0.0,0.7782989640756506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,2.0254289244165253,10.544487502890464,0.063,18.547513020919766,64.21049876211447,2.0006263812937077,55500.0,0.06630521254303533,0.6637263706905068,0.0,0.0,0.0,0.794278637769171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,2.025909470028711,10.533288224871967,0.063,18.544544866826506,64.20849631411292,2.0408851398155488,55500.0,0.06764099804867058,0.6770823894327297,0.0,0.0,0.0,0.8102620019782977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,2.026388997235031,10.522086345964238,0.063,18.541576018480356,64.20649339773767,2.081153202117918,55500.0,0.06897715337475896,0.6904414757724276,0.0,0.0,0.0,0.8262490483224642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,2.0268675103131018,10.510881871957208,0.063,18.538606477401874,64.20449001401455,2.1214305472579618,55500.0,0.07031367799911885,0.7038036227081099,0.0,0.0,0.0,0.8422397684542123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,2.0273450135137026,10.499674808617598,0.063,18.535636245105433,64.20248616396523,2.1617171543758995,55500.0,0.07165057140280612,0.7171688232656963,0.0,0.0,0.0,0.8582341540589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,2.027821511060996,10.488465161689073,0.063,18.53266532309925,64.20048184860723,2.2020130026944797,55500.0,0.07298783307009887,0.7305370704983358,0.0,0.0,0.0,0.8742321968548555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,2.028297007152752,10.477252936892384,0.063,18.529693712885432,64.19847706895392,2.24231807151844,55500.0,0.07432546248848222,0.7439083574862265,0.0,0.0,0.0,0.8902338885924199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
